Player,Actual,Career Att,Career Rush Yards,Career Rush Avg,Career Rush TD,Career Rec,Career Rec Yards,Career Rec Avg,Career Rec TD,Career Touches,Career Scrimmage Yards,Career yards/touch,Career TOT TDs,Last Season Att,Last Season Rush Yards,Last Season Rush Avg,Last Season Rush TD,Last Season Rec,Last Season Rec Yards,Last Season Rec Avg,Last Season Rec TD,Last Season Touches,Last Season Scrimmage Yards,Last Season Yards/Touch,Last Season TOT TDs
Robby Anderson,116.9,0.25,0.4583333333333333,1.8333333333333333,0.0,4.75,72.08333333333333,15.175438596491228,0.6666666666666666,5.0,72.54166666666667,14.508333333333333,0.6666666666666666,0.30357142857142855,1.0714285714285714,3.5294117647058822,0.0,5.0,67.07142857142857,13.414285714285715,0.5,5.285714285714286,68.14285714285714,12.891891891891891,0.5
Clyde Edwards-Helaire ,176.0,9.736842105263158,55.3421052631579,5.683783783783784,0.6052631578947368,1.8157894736842106,15.657894736842104,8.623188405797102,0.02631578947368421,11.552631578947368,71.0,6.145785876993166,0.631578947368421,14.333333333333334,94.26666666666667,6.576744186046511,1.0666666666666667,3.787719298245614,30.2,7.973135710977304,0.06666666666666667,18.0,124.46666666666667,6.9148148148148145,1.1333333333333333
Kenyan Drake,43.5,5.682926829268292,36.46341463414634,6.416309012875536,0.43902439024390244,1.1219512195121952,13.902439024390244,12.391304347826088,0.0975609756097561,6.804878048780488,50.36585365853659,7.401433691756273,0.5365853658536586,5.923076923076923,31.384615384615383,5.298701298701299,0.07692307692307693,2.317073170731707,21.23076923076923,9.162753036437246,0.07692307692307693,8.153846153846153,52.61538461538461,6.452830188679245,0.15384615384615385
Robert Woods,118.30000000000001,0.3684210526315789,3.736842105263158,10.142857142857142,0.0,6.631578947368421,77.10526315789474,11.626984126984127,0.8421052631578947,7.0,80.84210526315789,11.548872180451127,0.8421052631578947,0.10526315789473685,5.846153846153846,55.53846153846154,0.0,5.846153846153846,65.07692307692308,11.131578947368421,0.8461538461538461,5.923076923076923,70.92307692307692,11.974025974025974,0.8461538461538461
A.J. Brown,217.10000000000002,0.0,0.0,0,0.0,5.5588235294117645,87.76470588235294,15.788359788359788,0.5588235294117647,5.5588235294117645,87.76470588235294,15.788359788359788,0.5588235294117647,0.0,0.0,0,0.0,7.083333333333333,110.0,15.529411764705882,0.5,7.083333333333333,110.0,15.529411764705882,0.5
Miles Sanders ,218.70000000000002,7.666666666666667,45.80555555555556,5.97463768115942,0.3333333333333333,0.8888888888888888,5.361111111111111,6.03125,0.027777777777777776,8.555555555555555,51.166666666666664,5.98051948051948,0.3611111111111111,16.923076923076923,98.0,5.790909090909091,0.6923076923076923,1.9145299145299146,10.692307692307692,5.584821428571429,0.0,18.76923076923077,108.6923076923077,5.790983606557377,0.6923076923076923
Tyler Lockett,155.4,0.46808510638297873,4.085106382978723,8.727272727272727,0.0,5.297872340425532,78.93617021276596,14.899598393574298,0.6170212765957447,5.76595744680851,83.02127659574468,14.398523985239853,0.6170212765957447,0.26677577741407527,1.3076923076923077,4.901840490797546,0.0,8.153846153846153,116.53846153846153,14.29245283018868,0.8461538461538461,8.384615384615385,117.84615384615384,14.055045871559633,0.8461538461538461
Curtis Samuel ,32.900000000000006,4.3,32.15,7.476744186046512,0.375,2.675,31.225,11.672897196261681,0.225,6.975,63.375,9.086021505376344,0.6,7.461538461538462,59.30769230769231,7.948453608247423,0.6153846153846154,5.898076923076923,66.53846153846153,11.281382458428432,0.5384615384615384,13.153846153846153,125.84615384615384,9.567251461988304,1.1538461538461537
Antonio Gibson ,206.2,1.736842105263158,19.42105263157895,11.181818181818182,0.21052631578947367,2.3157894736842106,43.89473684210526,18.954545454545453,0.5263157894736842,4.052631578947368,63.31578947368421,15.623376623376624,0.7368421052631579,2.481203007518797,26.357142857142858,10.622727272727273,0.2857142857142857,2.7142857142857144,52.5,19.342105263157894,0.5714285714285714,5.071428571428571,78.85714285714286,15.549295774647888,0.8571428571428571
CeeDee Lamb ,211.7,0.225,0.5,2.2222222222222223,0.025,4.325,82.3,19.028901734104046,0.8,4.55,82.8,18.197802197802197,0.825,0.7096153846153845,1.5384615384615385,2.1680216802168024,0.07692307692307693,4.769230769230769,102.07692307692308,21.403225806451612,1.0769230769230769,5.461538461538462,103.61538461538461,18.971830985915492,1.1538461538461537
Mike Davis ,16.6,18.16,97.6,5.3744493392070485,0.88,2.8,30.2,10.785714285714286,0.08,20.96,127.8,6.097328244274809,0.96,15.307692307692308,75.53846153846153,4.934673366834171,0.6923076923076923,2.6769230769230767,28.307692307692307,10.574712643678161,0.15384615384615385,17.76923076923077,103.84615384615384,5.8441558441558445,0.8461538461538461
Mike Evans,245.10000000000002,0.0,0.0,0,0.0,5.8076923076923075,96.11538461538461,16.549668874172184,0.6538461538461539,5.8076923076923075,96.11538461538461,16.549668874172184,0.6538461538461539,0.0,0.0,0,0.0,5.3076923076923075,107.23076923076923,20.202898550724637,0.9230769230769231,5.3076923076923075,107.23076923076923,20.202898550724637,0.9230769230769231
Keenan Allen ,223.60000000000002,0.9090909090909091,6.96969696969697,7.666666666666667,0.06060606060606061,6.212121212121212,77.87878787878788,12.536585365853659,0.5151515151515151,7.121212121212121,84.84848484848484,11.914893617021276,0.5757575757575758,0.43434343434343436,4.333333333333333,9.976744186046512,0.1111111111111111,6.777777777777778,81.88888888888889,12.081967213114755,0.6666666666666666,7.111111111111111,86.22222222222223,12.125,0.7777777777777778
Corey Davis ,71.5,0.06,0.26,4.333333333333333,0.0,6.62,105.56,15.945619335347432,1.04,6.68,105.82,15.841317365269461,1.04,0.07571428571428572,0.0,0.0,0.0,6.928571428571429,107.14285714285714,15.463917525773196,1.3571428571428572,7.0,107.14285714285714,15.306122448979592,1.3571428571428572
Marvin Jones ,48.8,0.2558139534883721,2.697674418604651,10.545454545454545,0.023255813953488372,3.627906976744186,52.7906976744186,14.551282051282051,0.3023255813953488,3.883720930232558,55.48837209302326,14.2874251497006,0.32558139534883723,0.4042933810375671,1.6923076923076923,4.185840707964601,0.0,4.769230769230769,65.07692307692308,13.64516129032258,0.23076923076923078,5.153846153846154,66.76923076923077,12.955223880597014,0.23076923076923078
Myles Gaskin,31.400000000000002,18.173076923076923,102.36538461538461,5.632804232804233,1.0961538461538463,1.25,8.942307692307692,7.153846153846154,0.09615384615384616,19.423076923076923,111.3076923076923,5.7306930693069305,1.1923076923076923,21.583333333333332,105.66666666666667,4.895752895752896,1.0,1.8541666666666667,6.416666666666667,3.460674157303371,0.08333333333333333,23.333333333333332,112.08333333333333,4.803571428571429,1.0833333333333333
Chris Carson,39.7,10.142857142857142,51.23809523809524,5.051643192488263,0.6190476190476191,1.4285714285714286,14.19047619047619,9.933333333333334,0.047619047619047616,11.571428571428571,65.42857142857143,5.654320987654321,0.6666666666666666,9.11111111111111,62.111111111111114,6.817073170731708,1.0,1.6031746031746033,14.222222222222221,8.87128712871287,0.1111111111111111,10.555555555555555,76.33333333333333,7.231578947368421,1.1111111111111112
